1785,98,2015,4,19
1785,490,2015,4,22
1785,403,2015,4,22
1785,1023,2015,4,22
1785,912,2015,4,24
1785,218,2015,4,24
1785,1017,2015,4,24
1785,238,2015,5,6
1785,553,2015,5,9
1785,438,2015,5,10
1785,1092,2015,5,11
1785,634,2015,5,12
1785,214,2015,5,14
1785,1057,2015,5,14
1785,546,2015,5,14
1785,610,2015,5,15
1785,25,2015,5,16
1785,1025,2015,5,20
1785,249,2015,5,29
1785,367,2015,6,6
1785,275,2015,6,8
336,232,2015,2,2
336,179,2015,3,6
336,1081,2015,3,9
336,1055,2015,3,9
336,264,2015,3,11
336,549,2015,3,13
336,450,2015,3,14
336,1011,2015,3,15
336,22,2015,3,15
336,17,2015,3,18
336,504,2015,3,21
336,220,2015,4,9
336,315,2015,4,21
336,752,2015,4,21
336,725,2015,4,21
336,507,2015,4,25
336,820,2015,4,27
336,734,2015,4,30
336,819,2015,4,30
336,815,2015,5,3
336,600,2015,5,4
336,813,2015,5,4
336,835,2015,5,4
336,120,2015,5,9
336,370,2015,5,13
336,736,2015,5,14
336,756,2015,5,14
336,1057,2015,5,14
336,534,2015,5,16
336,998,2015,5,16
336,1102,2015,5,17
336,1077,2015,5,18
336,745,2015,5,20
336,333,2015,5,24
336,327,2015,6,11
336,540,2015,6,11
336,76,2015,6,14
336,812,2015,6,15
1249,1075,2014,12,22
1249,751,2015,1,10
1249,1086,2015,3,8
1249,1153,2015,3,12
1249,22,2015,3,15
1249,249,2015,4,7
1249,561,2015,4,9
1249,244,2015,4,13
1249,1120,2015,4,16
1249,98,2015,4,19
1249,222,2015,4,22
1249,397,2015,4,29
1249,959,2015,5,7
1249,625,2015,5,7
672,420,2015,2,11
672,571,2015,3,8
672,546,2015,3,13
672,1153,2015,3,28
672,699,2015,4,20
672,33,2015,4,25
672,397,2015,4,29
672,1092,2015,5,30
672,1154,2015,5,30
672,326,2015,6,12
265,676,2014,8,26
265,323,2014,10,12
265,577,2014,10,13
265,688,2014,10,21
265,899,2014,10,27
265,619,2014,11,2
265,921,2014,11,8
265,361,2014,11,20
265,733,2014,11,28
265,585,2014,12,25
265,804,2015,1,17
265,526,2015,4,17
265,901,2015,4,18
265,871,2015,5,21
265,274,2015,5,25
265,36,2015,5,25
265,627,2015,5,25
71,913,2014,6,19
71,1126,2014,6,25
71,1,2014,7,11
71,1126,2014,7,23
71,301,2014,9,20
71,10,2014,10,1
71,346,2014,10,2
71,859,2014,12,1
71,709,2014,12,7
71,137,2014,12,29
1352,913,2014,6,17
1352,826,2014,6,23
1352,9,2014,6,27
1352,457,2014,6,27
1352,1143,2014,7,9
1352,1021,2014,7,10
1352,649,2014,7,10
1352,555,2014,7,13
1352,186,2014,7,13
1352,458,2014,7,21
1352,338,2014,7,26
1352,361,2014,7,26
1352,1075,2014,12,22
1352,51,2014,12,23
1352,681,2014,12,24
159,270,2014,7,9
159,458,2014,7,19
159,338,2014,7,24
159,848,2014,8,1
159,78,2014,8,14
159,1115,2014,8,18
159,206,2014,8,19
159,1076,2014,8,19
159,991,2014,9,1
159,665,2014,9,9
159,448,2014,9,9
159,10,2014,10,1
159,899,2014,10,27
159,144,2014,11,24
159,479,2014,11,25
159,629,2014,12,3
159,259,2014,12,4
159,247,2014,12,12
159,583,2014,12,15
159,342,2014,12,20
159,862,2014,12,20
159,195,2014,12,20
159,297,2014,12,29
159,592,2014,12,30
159,586,2015,1,1
159,303,2015,1,5
159,132,2015,1,6
159,380,2015,1,7
159,1055,2015,3,9
159,450,2015,3,14
159,1011,2015,3,14
159,328,2015,3,17
159,142,2015,4,8
159,1005,2015,4,21
159,59,2015,4,24
159,397,2015,4,29
159,578,2015,5,12
159,212,2015,5,12
159,986,2015,5,13
159,16,2015,5,19
159,731,2015,5,19
159,461,2015,5,19
159,718,2015,5,20
159,905,2015,5,20
159,486,2015,5,22
159,11,2015,5,23
159,274,2015,5,25
159,1117,2015,5,26
159,920,2015,5,26
159,750,2015,5,29
159,974,2015,5,30
159,787,2015,6,4
159,579,2015,6,4
159,405,2015,6,6
159,367,2015,6,6
159,930,2015,6,6
159,377,2015,6,15
990,807,2014,9,24
990,284,2014,9,24
990,1127,2014,9,26
990,346,2014,9,30
990,988,2014,10,19
990,472,2014,10,21
990,899,2014,10,27
990,454,2014,11,4
990,921,2014,11,8
990,346,2014,11,18
990,361,2014,11,20
990,288,2014,11,22
990,259,2014,12,4
990,83,2014,12,6
990,1085,2014,12,8
990,247,2014,12,12
990,623,2014,12,12
990,1075,2014,12,22
990,592,2014,12,30
960,921,2014,12,27
960,297,2014,12,29
960,586,2015,1,1
960,586,2015,1,3
960,132,2015,1,6
960,751,2015,1,8
960,132,2015,1,8
960,144,2015,1,22
960,314,2015,1,31
960,785,2015,2,3
960,888,2015,2,7
960,1034,2015,3,6
960,1073,2015,3,11
960,450,2015,3,14
960,450,2015,3,16
960,479,2015,3,16
960,60,2015,3,20
960,314,2015,3,20
960,698,2015,3,24
960,245,2015,4,6
960,585,2015,4,7
960,249,2015,4,7
960,376,2015,4,8
960,571,2015,4,10
960,667,2015,4,11
960,48,2015,4,21
960,653,2015,4,23
960,56,2015,4,24
960,529,2015,4,27
960,344,2015,4,28
960,634,2015,4,28
960,1120,2015,4,29
960,375,2015,4,29
960,397,2015,4,29
960,469,2015,4,29
960,833,2015,4,29
960,275,2015,5,1
960,283,2015,5,2
960,563,2015,5,3
960,546,2015,5,14
960,789,2015,5,16
960,25,2015,5,16
57,996,2015,2,14
57,996,2015,2,25
57,996,2015,2,26
57,996,2015,3,2
57,996,2015,3,9
57,227,2015,3,9
57,936,2015,3,9
57,996,2015,3,12
57,996,2015,3,13
57,227,2015,3,17
57,936,2015,3,17
57,996,2015,3,19
57,227,2015,3,19
57,936,2015,3,19
57,996,2015,3,24
57,996,2015,3,26
57,996,2015,3,29
57,996,2015,3,31
57,996,2015,4,11
57,64,2015,4,20
57,64,2015,4,21
57,996,2015,4,24
57,996,2015,5,18
57,996,2015,5,22
57,64,2015,5,26
57,996,2015,5,30
57,996,2015,6,7
57,996,2015,6,9
536,3,2015,1,30
536,232,2015,2,2
536,1035,2015,3,2
536,744,2015,3,11
536,450,2015,3,14
536,1011,2015,3,15
536,985,2015,3,21
536,504,2015,3,21
536,686,2015,3,27
536,47,2015,4,8
536,220,2015,4,8
536,8,2015,4,8
536,1137,2015,4,22
536,474,2015,4,24
536,33,2015,4,24
536,564,2015,4,24
536,507,2015,4,25
536,820,2015,4,27
536,819,2015,4,30
536,815,2015,5,3
536,706,2015,5,6
536,578,2015,5,12
536,736,2015,5,14
536,534,2015,5,16
536,998,2015,5,16
536,920,2015,5,27
1787,1061,2014,7,5
1787,555,2014,7,14
1787,338,2014,7,26
1787,207,2014,8,26
1787,764,2014,9,1
1787,983,2014,9,23
1787,762,2014,11,19
1787,1104,2014,12,12
1787,115,2014,12,12
1787,1004,2014,12,18
1787,404,2014,12,20
1787,585,2014,12,25
1211,641,2015,4,17
1211,526,2015,4,17
1211,233,2015,4,27
1211,1120,2015,4,29
1211,819,2015,4,30
1211,815,2015,5,3
1211,813,2015,5,4
1211,438,2015,5,10
1211,1056,2015,5,11
1211,858,2015,5,12
1211,973,2015,5,13
1211,810,2015,5,13
1211,411,2015,5,21
1211,11,2015,5,23
1211,341,2015,5,26
1211,920,2015,5,27
1211,306,2015,5,28
8,458,2014,7,21
8,338,2014,7,25
8,77,2014,7,27
8,612,2015,4,8
8,249,2015,4,8
8,376,2015,4,9
8,1120,2015,4,14
8,235,2015,4,15
8,901,2015,4,18
8,427,2015,4,23
8,204,2015,4,23
8,134,2015,4,23
8,474,2015,4,24
8,952,2015,4,24
8,820,2015,4,27
186,1048,2014,8,4
186,78,2014,8,14
186,867,2014,9,1
186,509,2014,9,20
186,807,2014,9,24
186,624,2014,9,30
186,346,2014,9,30
186,323,2014,10,11
186,577,2014,10,13
186,346,2014,11,17
186,10,2014,11,27
186,443,2014,11,28
186,305,2014,11,30
186,1110,2014,12,1
186,1104,2014,12,12
186,589,2014,12,12
186,299,2014,12,23
186,314,2014,12,25
186,441,2014,12,26
186,836,2014,12,26
186,1110,2015,1,8
186,43,2015,1,8
186,751,2015,1,10
1143,1143,2014,7,8
1143,338,2014,7,25
1143,462,2014,8,2
1143,209,2014,8,7
1143,770,2014,8,22
1143,567,2014,9,18
1143,755,2014,9,24
1143,254,2014,9,25
1143,439,2014,10,7
1143,364,2014,10,15
1143,988,2014,10,18
1143,688,2014,10,20
1143,432,2014,11,5
1143,92,2014,11,15
1143,346,2014,11,18
1143,361,2014,11,20
1143,965,2014,12,10
1143,230,2014,12,16
1143,295,2014,12,17
1143,280,2014,12,24
1143,897,2014,12,26
1143,88,2014,12,29
1143,831,2015,1,7
1143,536,2015,1,9
1143,137,2015,1,15
1143,145,2015,1,19
1143,68,2015,1,19
1143,1050,2015,1,21
1143,604,2015,1,27
1143,104,2015,1,27
480,913,2014,6,17
480,457,2014,6,27
480,1143,2014,7,8
480,1,2014,7,10
480,649,2014,7,10
480,291,2014,7,12
480,645,2014,7,14
480,458,2014,7,21
480,1126,2014,7,23
480,229,2014,7,31
480,209,2014,8,7
480,916,2014,8,13
480,78,2014,8,15
480,1115,2014,8,16
480,949,2014,8,25
480,567,2014,9,17
480,807,2014,9,24
480,755,2014,9,24
480,254,2014,9,25
480,346,2014,10,2
480,946,2014,10,7
480,215,2014,10,13
480,23,2014,10,18
480,988,2014,10,19
480,688,2014,10,20
480,619,2014,11,2
480,539,2014,11,3
480,432,2014,11,5
480,513,2014,11,14
480,92,2014,11,15
480,346,2014,11,17
480,185,2014,11,18
480,1083,2014,11,29
480,965,2014,12,10
480,230,2014,12,16
480,295,2014,12,17
480,368,2014,12,19
480,1019,2014,12,24
480,681,2014,12,24
480,957,2014,12,25
480,897,2014,12,26
480,137,2014,12,29
480,557,2015,1,5
480,831,2015,1,7
480,132,2015,1,8
480,565,2015,1,10
480,137,2015,1,15
480,145,2015,1,19
480,68,2015,1,19
480,1050,2015,1,21
480,711,2015,1,27
480,104,2015,1,27
480,868,2015,1,28
1060,691,2014,6,17
1060,1032,2014,6,17
1060,77,2014,6,22
1060,826,2014,6,23
1060,940,2014,6,27
1060,649,2014,7,10
1060,884,2014,7,15
1060,1073,2014,7,21
1060,675,2014,9,3
1060,41,2014,9,11
1060,807,2014,9,24
1060,31,2014,9,27
1060,346,2014,9,30
1060,314,2014,10,10
1060,1104,2014,11,11
1060,888,2014,11,13
1060,92,2014,11,15
1060,346,2014,11,17
1060,443,2014,11,28
1060,56,2014,11,29
1060,1110,2014,12,1
1060,544,2014,12,9
1060,1073,2014,12,19
1060,1157,2014,12,25
1060,836,2014,12,26
1060,314,2014,12,26
1060,592,2014,12,30
1060,353,2015,1,5
1060,447,2015,1,7
175,457,2014,6,26
175,809,2014,7,7
175,85,2014,7,7
175,649,2014,7,8
175,1021,2014,7,10
175,1,2014,7,11
175,555,2014,7,13
175,186,2014,7,13
175,645,2014,7,14
175,96,2014,7,16
175,913,2014,7,17
175,346,2014,7,20
175,458,2014,7,21
175,338,2014,7,25
175,1048,2014,8,2
175,462,2014,8,4
175,66,2014,8,4
175,956,2014,8,12
175,78,2014,8,14
175,732,2014,8,18
175,991,2014,9,1
175,867,2014,9,1
175,41,2014,9,11
175,1042,2014,9,15
175,26,2014,9,21
175,509,2014,9,21
175,31,2014,9,27
175,620,2014,10,11
175,577,2014,10,13
175,463,2014,10,14
175,23,2014,10,17
175,619,2014,11,1
175,295,2014,11,14
175,361,2014,11,20
175,184,2014,11,20
175,592,2014,11,26
175,305,2014,11,28
175,850,2014,11,29
175,1110,2014,11,29
175,443,2014,11,30
175,259,2014,12,4
175,83,2014,12,6
175,1085,2014,12,8
175,515,2014,12,12
175,583,2014,12,15
175,1100,2014,12,16
175,862,2014,12,20
175,554,2014,12,20
175,1075,2014,12,22
175,681,2014,12,24
676,1048,2014,8,4
676,78,2014,8,14
676,867,2014,9,1
676,509,2014,9,20
676,807,2014,9,24
676,624,2014,9,30
676,346,2014,9,30
676,323,2014,10,11
676,577,2014,10,13
676,346,2014,11,17
676,305,2014,11,30
676,1110,2014,12,1
676,1104,2014,12,12
676,589,2014,12,12
676,299,2014,12,23
676,314,2014,12,25
676,441,2014,12,26
676,836,2014,12,26
676,1110,2015,1,8
676,751,2015,1,10
676,153,2015,2,12
676,404,2015,2,12
676,635,2015,2,12
676,1157,2015,2,27
676,592,2015,3,2
676,1003,2015,3,5
676,1070,2015,3,6
676,571,2015,3,8
676,1111,2015,3,11
676,328,2015,3,14
676,1011,2015,3,15
676,905,2015,3,16
676,479,2015,3,18
676,391,2015,3,19
676,698,2015,3,23
676,517,2015,3,23
676,74,2015,3,29
676,250,2015,3,30
676,1131,2015,4,1
676,982,2015,4,6
676,667,2015,4,13
676,722,2015,4,18
676,216,2015,4,19
676,37,2015,4,20
676,490,2015,4,22
676,1157,2015,4,24
676,811,2015,4,25
676,1017,2015,4,26
676,128,2015,4,26
1878,186,2014,7,13
1878,96,2014,7,15
1878,913,2014,7,17
1878,458,2014,7,19
1878,346,2014,7,19
1878,338,2014,7,25
1878,1048,2014,8,2
1878,462,2014,8,4
1878,24,2014,8,4
1878,710,2014,8,13
1878,41,2014,9,11
1878,203,2014,11,11
1878,951,2014,11,11
1878,516,2014,12,28
1134,270,2014,7,9
1134,6,2014,8,10
1134,194,2014,8,28
1134,108,2014,9,2
1134,1042,2014,9,13
1134,77,2014,9,27
1134,508,2014,9,29
1134,346,2014,9,30
1134,1069,2014,10,16
1134,988,2014,10,19
1134,361,2014,11,20
1134,990,2014,11,25
1134,479,2014,11,25
1475,62,2014,6,28
1475,458,2014,7,21
1475,993,2014,8,5
1475,357,2014,8,12
1475,226,2014,8,15
1475,1115,2014,8,16
1475,949,2014,8,25
1475,174,2014,8,27
1475,764,2014,9,1
1475,567,2014,9,18
1475,26,2014,9,18
1475,254,2014,9,25
1475,792,2014,9,26
1475,23,2014,10,19
1475,175,2014,10,22
1475,432,2014,11,5
1475,269,2014,11,11
1475,845,2014,11,11
1475,295,2014,11,14
1475,1009,2014,12,6
1475,115,2014,12,12
1475,295,2014,12,17
1475,681,2014,12,24
1475,104,2015,1,27
955,982,2015,4,7
955,376,2015,4,8
955,296,2015,4,21
955,725,2015,4,21
955,468,2015,4,25
955,620,2015,4,27
955,820,2015,4,27
955,1027,2015,4,27
955,319,2015,4,27
955,815,2015,5,3
955,47,2015,5,6
955,603,2015,5,6
955,643,2015,5,8
955,52,2015,5,8
955,585,2015,5,12
955,578,2015,5,12
955,986,2015,5,13
955,756,2015,5,14
955,1057,2015,5,14
1508,409,2014,6,26
1508,62,2014,6,28
1508,1061,2014,7,5
1508,24,2014,7,5
1508,649,2014,7,8
1508,1021,2014,7,10
1508,1,2014,7,11
1508,186,2014,7,14
1508,96,2014,7,15
1508,555,2014,7,15
1508,346,2014,7,19
1508,1073,2014,7,21
1508,338,2014,7,24
1508,1048,2014,8,2
1508,24,2014,8,4
1508,78,2014,8,14
1508,1115,2014,8,17
1508,174,2014,8,27
1508,108,2014,9,1
1508,764,2014,9,1
1508,314,2014,9,6
1508,41,2014,9,11
1508,26,2014,9,18
1508,254,2014,9,25
1508,23,2014,10,18
1508,472,2014,10,21
1508,539,2014,11,3
1508,195,2014,12,20
1508,536,2015,1,9
1508,125,2015,1,15
1288,862,2014,12,20
1288,592,2014,12,30
1288,586,2015,1,1
1288,751,2015,1,8
1288,585,2015,1,31
1288,785,2015,2,4
1288,102,2015,3,22
1288,1153,2015,3,28
1288,90,2015,4,7
1288,344,2015,4,10
1288,114,2015,4,13
1288,875,2015,5,21
1288,787,2015,5,23
1288,562,2015,5,28
1288,870,2015,5,28
1288,485,2015,6,10
343,96,2014,7,16
343,361,2014,7,26
343,567,2014,9,18
343,807,2014,9,24
343,615,2014,9,26
343,346,2014,10,2
343,888,2014,11,13
343,1030,2014,11,17
343,346,2014,11,17
343,342,2014,12,18
343,554,2014,12,20
343,132,2015,1,6
343,252,2015,1,19
343,361,2015,1,21
343,220,2015,4,9
343,474,2015,4,24
343,504,2015,4,25
343,47,2015,5,6
343,320,2015,5,11
343,756,2015,5,14
343,461,2015,5,19
243,949,2014,8,26
243,346,2014,9,30
243,206,2014,10,9
243,620,2014,10,11
243,988,2014,10,18
243,688,2014,10,20
243,1128,2014,11,6
243,921,2014,11,8
243,346,2014,11,17
243,345,2014,11,24
243,1110,2014,12,1
243,259,2014,12,4
243,583,2014,12,15
243,862,2014,12,20
243,585,2014,12,25
243,586,2015,1,2
243,966,2015,1,9
356,1048,2014,8,4
356,78,2014,8,14
356,867,2014,9,1
356,509,2014,9,20
356,807,2014,9,24
356,624,2014,9,30
356,346,2014,9,30
356,323,2014,10,11
356,577,2014,10,13
356,346,2014,11,17
356,305,2014,11,30
356,1104,2014,12,12
356,589,2014,12,12
356,299,2014,12,23
356,314,2014,12,25
356,441,2014,12,26
356,836,2014,12,26
356,1110,2015,1,8
356,751,2015,1,10
250,913,2014,7,17
250,667,2015,2,28
250,471,2015,4,3
250,525,2015,4,6
250,461,2015,4,7
250,982,2015,4,7
250,47,2015,4,8
250,322,2015,4,8
250,310,2015,4,12
250,1129,2015,4,14
250,1120,2015,4,16
250,641,2015,4,17
250,842,2015,4,18
250,271,2015,4,18
250,473,2015,4,20
250,468,2015,4,25
942,913,2014,6,19
942,1,2014,7,10
942,1021,2014,7,10
942,649,2014,7,10
942,555,2014,7,13
942,338,2014,7,26
942,949,2014,8,25
942,816,2014,9,7
942,620,2014,10,12
942,23,2014,10,18
942,1110,2014,12,1
942,247,2014,12,12
942,404,2014,12,20
942,681,2014,12,24
942,1157,2014,12,25
942,836,2014,12,26
942,137,2014,12,29
942,295,2015,1,12
1164,1138,2014,7,30
1164,1107,2014,8,1
1164,916,2014,8,13
1164,1115,2014,8,16
1164,949,2014,8,26
1164,105,2014,9,16
1164,314,2014,10,12
1164,739,2014,10,15
1164,346,2014,11,17
1164,1110,2014,12,2
1164,768,2015,1,27
1164,104,2015,1,27
1164,661,2015,2,3
1164,100,2015,2,28
1164,1034,2015,3,6
1164,548,2015,3,8
1164,328,2015,3,14
1164,81,2015,3,16
1164,541,2015,3,18
1164,698,2015,3,24
1164,250,2015,3,28
1006,986,2015,5,13
1006,585,2015,5,13
1006,655,2015,5,15
1006,1102,2015,5,16
1006,998,2015,5,16
1006,775,2015,5,16
1006,1077,2015,5,18
1006,731,2015,5,19
1006,1104,2015,5,20
1006,920,2015,5,26
1006,927,2015,5,30
1006,930,2015,6,6
1006,278,2015,6,12
283,338,2014,7,24
283,279,2014,8,23
283,949,2014,8,26
283,301,2014,9,21
283,346,2014,9,30
283,620,2014,10,11
283,988,2014,10,18
283,688,2014,10,20
283,1128,2014,11,6
283,345,2014,11,24
283,990,2014,11,25
283,1110,2014,12,1
283,259,2014,12,4
283,247,2014,12,12
283,583,2014,12,15
283,862,2014,12,20
283,585,2014,12,25
669,879,2015,1,17
669,585,2015,1,31
669,549,2015,3,13
669,450,2015,3,14
669,1070,2015,3,23
669,982,2015,4,7
669,114,2015,4,13
669,216,2015,4,19
669,33,2015,4,24
669,468,2015,4,25
669,793,2015,4,29
669,815,2015,5,3
669,1152,2015,5,4
669,835,2015,5,4
669,170,2015,5,6
669,47,2015,5,6
669,998,2015,5,16
669,1104,2015,5,20
669,1130,2015,5,21
669,920,2015,5,26
669,1136,2015,5,31
669,1024,2015,6,7
669,322,2015,6,12
669,1049,2015,6,13
678,187,2014,6,21
678,62,2014,6,30
678,351,2014,6,30
678,892,2014,7,4
678,1061,2014,7,5
678,649,2014,7,8
678,1143,2014,7,9
678,186,2014,7,13
678,458,2014,7,19
678,462,2014,8,4
678,710,2014,8,13
678,78,2014,8,15
678,226,2014,8,17
678,414,2014,10,28
678,203,2014,11,11
678,866,2014,11,11
678,951,2014,11,11
678,295,2014,11,14
678,295,2014,12,17
678,177,2014,12,26
678,441,2014,12,26
678,265,2015,1,7
678,536,2015,1,9
1499,913,2014,6,19
1499,688,2014,10,20
1499,708,2014,11,11
1499,888,2014,11,13
1499,955,2014,11,17
1499,346,2014,11,18
1499,361,2014,11,20
1499,1110,2014,12,1
1499,259,2014,12,4
1499,247,2014,12,12
1499,888,2014,12,12
1499,1075,2014,12,22
1499,592,2014,12,30
1499,231,2014,12,30
1318,874,2014,6,18
1318,649,2014,7,10
1318,1073,2014,7,21
1318,206,2014,8,19
1318,1042,2014,9,14
1318,792,2014,10,15
1318,1063,2014,11,3
1318,228,2014,11,6
1318,1128,2014,11,6
1318,269,2014,11,11
1318,860,2014,11,11
1318,866,2014,11,11
1318,295,2014,11,14
1318,524,2014,11,19
1318,305,2014,11,30
1318,1110,2014,12,2
1318,544,2014,12,9
1318,115,2014,12,12
1318,363,2014,12,26
1318,585,2014,12,28
1318,505,2014,12,29
1318,380,2015,1,7
1318,295,2015,1,12
1318,662,2015,1,23
1318,420,2015,2,11
1318,404,2015,2,12
1318,280,2015,2,23
1318,155,2015,3,7
1318,60,2015,3,20
1318,504,2015,3,22
509,1086,2015,3,8
509,1153,2015,3,14
509,231,2015,3,16
509,1016,2015,4,7
509,491,2015,4,18
509,378,2015,4,24
509,651,2015,4,25
509,218,2015,4,27
509,858,2015,5,4
509,47,2015,5,6
509,997,2015,5,8
509,773,2015,5,10
509,1056,2015,5,11
509,35,2015,5,12
1582,691,2014,6,17
1582,913,2014,6,19
1582,9,2014,6,27
1582,1143,2014,7,9
1582,649,2014,7,10
1582,1,2014,7,11
1582,1073,2014,7,21
1582,361,2014,7,26
1582,1048,2014,8,2
1582,1115,2014,8,17
1582,1073,2014,9,13
1582,807,2014,9,24
1582,346,2014,9,30
1582,946,2014,10,7
1582,688,2014,10,20
1582,346,2014,11,17
1582,345,2014,11,23
810,913,2014,6,17
810,1021,2014,7,10
810,913,2014,7,17
810,620,2014,10,11
810,323,2014,10,11
810,305,2014,11,28
810,404,2014,12,20
810,314,2014,12,25
810,592,2014,12,30
810,57,2015,1,10
108,539,2014,11,3
108,472,2014,11,4
108,1030,2014,11,17
108,345,2014,11,24
108,234,2014,11,28
108,1110,2014,11,29
108,544,2014,12,9
108,247,2014,12,12
108,788,2014,12,22
108,585,2014,12,26
108,303,2015,1,5
108,1139,2015,1,10
108,125,2015,1,15
108,872,2015,2,10
108,404,2015,2,12
108,697,2015,2,25
108,450,2015,3,14
1683,751,2015,1,9
1683,804,2015,1,17
1683,585,2015,1,31
1683,1023,2015,4,22
1683,1017,2015,4,26
1683,319,2015,4,27
1683,529,2015,4,27
1683,1120,2015,4,28
1683,469,2015,4,30
1683,819,2015,4,30
1683,563,2015,5,3
1683,840,2015,5,5
1683,47,2015,5,6
1683,238,2015,5,6
1683,8,2015,5,7
1683,553,2015,5,8
1683,553,2015,5,9
1683,438,2015,5,10
1683,1092,2015,5,11
1683,200,2015,5,12
1683,634,2015,5,12
1683,593,2015,5,14
1683,25,2015,5,16
1683,875,2015,5,21
1683,241,2015,5,26
1683,562,2015,5,28
1819,785,2015,2,3
1819,153,2015,2,12
1819,404,2015,2,12
1819,1153,2015,3,14
1819,328,2015,3,16
1819,846,2015,3,18
1819,898,2015,3,24
1819,1152,2015,4,7
1819,376,2015,4,8
1819,444,2015,4,12
1819,170,2015,4,12
1819,647,2015,4,21
1819,474,2015,4,24
1819,811,2015,4,24
1819,468,2015,4,25
1819,504,2015,4,25
1819,620,2015,4,26
1819,820,2015,4,27
683,450,2015,3,14
683,60,2015,3,20
683,314,2015,3,21
683,504,2015,3,21
683,232,2015,3,23
683,344,2015,4,9
683,1137,2015,4,13
683,1060,2015,4,15
683,1023,2015,4,22
683,134,2015,4,22
683,474,2015,4,24
683,33,2015,4,24
683,507,2015,4,25
683,468,2015,4,25
683,504,2015,4,25
683,1017,2015,4,26
683,820,2015,4,27
683,1120,2015,4,28
683,819,2015,4,29
683,47,2015,5,6
683,238,2015,5,6
683,200,2015,5,12
683,634,2015,5,12
683,56,2015,5,16
683,422,2015,5,27
683,837,2015,6,1
683,163,2015,6,4
683,1024,2015,6,7
661,982,2015,4,7
