10	527	4	877886597
10	274	4	877889333
10	333	4	877886359
10	33	4	877893020
10	245	4	877886281
10	404	4	877886911
10	174	4	877886661
10	129	4	877891966
10	178	5	877888677
10	11	4	877888677
10	182	5	877888876
10	134	5	877889131
10	137	4	877889186
10	205	5	877888812
10	467	4	877891904
10	511	4	877888877
10	32	4	877886661
10	513	4	877886598
10	664	4	877886911
10	530	4	877892210
10	273	4	877888613
10	693	4	877886783
10	197	5	877888944
10	69	4	877889131
10	708	4	877892438
10	170	4	877889333
10	602	5	877889057
10	582	4	877892276
10	701	4	877888812
10	185	5	877888876
10	499	4	877893021
10	276	4	877891904
10	629	4	877886722
10	478	5	877889004
10	59	4	877886722
10	192	4	877891966
10	654	5	877886597
10	709	4	877888613
10	482	4	877889262
10	414	4	877891966
10	518	4	877886722
10	617	5	877892160
10	230	4	877892210
10	470	4	877891747
10	699	4	877893020
10	589	5	877891905
10	238	4	877892276
10	502	4	877889261
10	180	5	877889333
10	70	4	877891747
10	23	5	877886911
10	700	4	877892277
10	525	5	877892210
10	153	4	877886722
10	85	4	877892438
10	40	4	877892438
10	12	5	877886911
10	286	4	877886162
10	179	5	877889004
10	479	5	877891966
10	610	4	877888613
10	707	5	877886783
10	484	5	877891904
10	686	4	877886911
10	604	4	877892110
10	93	4	877892160
10	9	4	877889005
11	707	5	891906389
11	56	4	891904949
11	258	5	891901696
11	745	5	891905324
11	317	4	891904174
11	692	4	891905003
11	508	4	891903005
11	79	4	891905783
11	580	5	891905222
11	357	5	891904241
11	237	4	891903005
11	286	5	891901606
11	86	4	891904551
11	544	4	891903226
11	549	4	891904617
11	731	4	891904789
11	603	4	891905783
11	15	5	891903067
11	125	4	891903108
11	332	5	891901769
11	690	4	891901716
11	527	4	891904335
11	434	4	891904270
11	208	4	891905032
11	718	5	891903836
11	699	4	891904389
11	372	4	891904968
11	318	5	891904194
11	83	5	891904335
11	28	5	891904241
11	729	4	891904637
11	737	4	891904789
11	427	4	891904300
11	8	4	891904949
11	196	5	891904270
11	301	4	891902157
11	213	4	891906389
11	356	4	891906327
11	173	5	891904920
11	393	4	891905222
11	239	4	891904617
11	107	4	891903276
11	229	4	891905878
12	318	5	879960826
12	282	5	879960679
12	170	4	879959374
12	392	4	879959025
12	133	4	879959670
12	195	4	879959670
12	202	4	879959514
12	242	5	879960826
12	168	4	879959513
12	591	5	879959212
12	216	5	879960826
12	159	4	879959306
12	161	5	879959553
12	215	4	879959553
12	4	5	879960826
12	174	5	879958969
12	98	5	879959068
12	228	4	879959465
12	328	4	879958742
12	88	5	879960826
12	238	5	879960826
12	69	5	879958902
12	127	4	879959488
12	480	4	879959161
13	613	4	881515411
13	909	5	890704721
13	527	5	882140252
13	843	5	882399156
13	95	5	882140104
13	292	5	882140867
13	585	4	882141814
13	712	4	882141872
13	709	4	882139863
13	170	5	882139774
13	404	5	882399014
13	654	5	881515295
13	13	5	882141617
13	621	4	882398934
13	603	4	884538571
13	484	5	882139804
13	12	5	881515011
13	518	4	882140252
13	851	5	882139966
13	233	4	882397650
13	661	5	881515411
13	433	4	881515239
13	792	5	882139686
13	791	5	882141686
13	494	4	881515295
13	193	5	882139937
13	900	5	888279677
13	177	5	882397271
13	183	4	882397271
13	733	5	882399528
13	732	5	882141617
13	427	5	882398814
13	754	4	882140718
13	850	4	882140318
13	747	4	882140624
13	194	5	882141458
13	430	5	882139495
13	867	5	882399615
13	32	4	882140286
13	204	5	882140318
13	737	4	882399615
13	492	5	882140552
13	657	4	882139829
13	736	4	882399528
13	865	5	882141425
13	656	5	882139746
13	224	4	882140166
13	33	5	882397581
13	684	5	882397271
13	22	4	882140487
13	761	4	882398076
13	815	4	886303934
13	775	4	886304188
13	655	5	886261387
13	886	5	881515613
13	896	5	891036745
13	789	5	882140389
13	279	5	882139804
13	444	4	882396984
13	797	5	882398327
13	762	5	882141336
13	87	5	882398814
13	692	4	882141659
13	510	5	882139717
13	346	4	883670552
13	199	5	882140001
13	223	5	882139901
13	160	4	882140070
13	50	5	882140001
13	473	4	882398724
13	832	4	882399156
13	264	4	882140848
13	58	4	882139966
13	602	4	884538634
13	806	5	882140426
13	675	5	882396955
13	197	4	881515239
13	227	5	882397650
13	228	4	882140389
13	748	4	882140792
13	111	5	882140588
13	751	5	882774081
13	239	4	882141752
13	491	4	882140166
13	202	5	882141425
13	750	5	883670552
13	506	5	882140691
13	69	4	884538766
13	511	5	882139863
13	152	5	882141393
13	662	5	882399420
13	62	5	882397833
13	211	4	882140002
13	310	4	881514683
13	172	5	882140355
13	917	4	892015104
13	497	5	882140166
13	566	5	882397502
13	262	4	881514876
13	127	5	881515411
13	474	4	881515112
13	691	4	889316404
13	174	4	882139829
13	49	4	882399419
13	916	4	892870589
13	826	5	882398385
13	175	4	882139717
13	132	4	882140002
13	799	4	882139937
13	810	5	882398076
13	187	5	882140205
13	504	5	881515011
13	647	5	882140206
13	863	4	882140487
13	445	4	882139774
13	549	4	882399357
13	811	5	882139829
13	362	4	890704999
13	837	4	882139717
13	60	4	884538767
13	28	5	882398814
13	280	4	882399528
13	522	5	882140425
13	135	5	882139541
13	8	4	882140001
13	285	5	882139937
13	525	5	882140624
13	793	5	882141841
13	116	5	882140455
13	182	5	882139347
13	429	5	884538727
13	188	4	882140130
13	400	4	885744650
13	166	5	884538663
13	432	4	882398654
14	492	4	890881485
14	716	5	879119651
14	283	4	882839936
14	285	5	879119118
14	12	5	890881216
14	920	4	880929745
14	921	5	890881384
14	96	4	890881433
14	238	5	879119579
14	428	4	879119497
14	210	5	879119739
14	427	5	890881433
14	32	5	890881485
14	222	4	876965061
14	288	4	876964936
14	628	5	880929697
14	124	5	876964936
14	302	5	890880970
14	923	5	890881294
14	191	4	890881557
14	81	5	890881384
14	173	4	879119579
14	507	4	890881521
14	523	4	879119497
14	473	5	876964936
14	195	5	890881336
14	430	5	879119692
14	654	4	890881294
14	919	4	876964725
14	240	5	880929697
14	186	4	879119497
14	382	5	879119739
14	276	4	879119390
14	524	5	879119497
14	588	4	890881433
14	663	5	879119651
14	525	5	890881557
14	19	5	880929651
15	269	5	879455165
15	927	4	879456381
15	255	5	879455764
15	50	5	879455606
15	15	4	879455939
15	302	4	879455049
15	866	4	879456288
15	310	4	879455049
15	257	4	879455821
15	676	4	879455871
15	181	5	879455710
15	292	5	879455128
15	690	4	879455128
15	285	4	879455635
15	111	4	879455914
15	934	4	879456507
15	220	4	879456262
15	275	4	879455562
15	125	5	879456049
15	283	4	879455505
16	7	5	877724066
16	467	5	877720733
16	216	5	877722736
16	143	5	877727192
16	282	5	877718755
16	502	4	877723670
16	95	5	877728417
16	404	5	877728417
16	79	5	877727122
16	4	5	877726390
16	240	4	877724603
16	11	5	877718755
16	947	4	877719454
16	498	5	877719333
16	200	5	877722736
16	510	4	877727280
16	109	4	877719333
16	237	5	877719504
16	642	5	877719075
16	234	5	877720185
16	531	5	877722736
16	385	5	877727192
16	12	5	877718168
16	427	5	877722001
16	208	5	877727054
16	1	5	877717833
16	946	5	877724727
16	58	4	877720118
16	204	5	877722736
16	227	5	877727193
16	583	4	877720186
16	98	5	877718107
16	684	5	877719863
16	945	4	877719158
16	273	5	877722736
16	180	5	877726790
16	302	5	877716993
16	158	4	877727280
16	423	5	877721142
16	661	4	877726789
16	172	5	877724726
16	71	5	877721071
16	448	5	877722736
16	15	5	877722001
16	152	4	877728417
16	87	4	877720916
16	100	5	877720437
16	199	5	877719645
16	591	4	877726944
16	732	5	877726944
16	939	4	877717833
16	202	5	877724726
16	480	5	877720297
16	135	4	877720916
16	127	5	877719206
16	410	5	877718107
16	66	4	877719075
16	39	5	877720118
17	126	4	885272724
17	7	4	885272487
17	100	4	885272520
17	475	4	885272520
17	269	4	885165619
17	276	4	885272654
18	430	4	880130155
18	165	4	880129527
18	519	4	880129991
18	474	4	880129731
18	9	5	880130550
18	480	4	880129595
18	639	4	880131407
18	166	4	880129595
18	132	5	880132437
18	588	4	880131201
18	435	4	880130890
18	213	5	880131201
18	504	5	880129940
18	582	5	880131450
18	478	5	880129691
18	461	4	880130713
18	98	5	880129527
18	283	5	880130551
18	805	4	880131358
18	709	5	880131028
18	95	4	880131297
18	613	5	880129769
18	285	5	880130333
18	134	5	880129877
18	238	5	880132437
18	736	4	880131028
18	414	4	880131054
18	753	4	880129816
18	549	4	880131173
18	197	4	880130109
18	482	5	880130582
18	427	5	880129421
18	23	4	880130065
18	614	4	880130861
18	489	4	880129769
18	528	4	880129489
18	189	5	880129816
18	631	5	880129691
18	223	5	880129731
18	221	5	880129816
18	269	5	880129305
18	208	4	880131004
18	492	4	880131054
18	175	4	880130431
18	963	5	880132437
18	529	5	880130515
18	956	5	880131525
18	143	4	880131474
18	22	5	880130640
18	210	5	880131054
18	59	4	880132501
18	52	5	880130680
18	716	5	880131676
18	714	4	880130334
18	216	4	880129527
18	48	4	880130515
18	137	5	880132437
18	516	5	880130861
18	242	5	880129305
18	856	5	880131676
18	100	5	880130065
18	510	4	880130680
18	958	5	880129731
18	512	5	880131407
18	8	5	880130802
18	633	5	880131358
18	524	4	880129816
18	493	5	880132437
18	174	4	880130613
18	612	4	880131591
18	212	5	880129990
18	604	5	880129731
18	15	4	880131054
18	50	4	880130155
18	142	4	880131173
18	187	5	880130393
18	381	4	880131474
18	56	5	880129454
18	83	5	880129877
18	962	4	880131631
18	133	5	880130713
18	317	5	880131144
18	116	5	880131358
18	127	5	880129668
18	724	4	880132055
18	357	4	880129421
19	319	4	885411465
19	887	4	885411465
19	211	4	885412840
19	325	4	885412251
19	202	4	885412723
19	8	5	885412723
20	174	4	879669087
20	148	5	879668713
20	274	4	879668248
20	496	5	879669244
20	633	4	879668979
20	323	4	879667684
20	22	5	879669339
20	243	4	879667799
20	82	4	879669697
20	15	4	879667937
21	675	5	874951897
21	240	4	874951245
21	436	4	874951858
21	301	4	874951054
21	854	5	874951657
21	244	4	874951349
21	443	4	874951761
21	262	4	874950931
21	993	4	874951245
21	200	5	874951695
21	7	5	874951292
21	185	5	874951658
21	637	4	874951695
21	853	5	874951658
21	656	5	874951797
21	635	4	874951727
21	15	4	874951188
21	127	5	874951188
21	330	4	874951040
21	408	5	874951188
21	9	5	874951188
21	53	4	874951820
21	273	4	874951349
21	1	5	874951244
22	187	5	878887680
22	515	5	878887869
22	85	5	878886989
22	451	4	878887062
22	840	4	878888184
22	431	4	878888026
22	202	5	878886480
22	216	4	878886682
22	184	5	878887869
22	175	4	878886682
22	24	5	878888026
22	109	4	878886710
22	523	5	878886845
22	21	4	878886750
22	201	4	878886449
22	568	4	878887810
22	181	5	878887765
22	17	4	878886682
22	144	5	878887680
22	161	4	878887925
22	712	4	878887186
22	290	5	878886607
22	430	4	878886607
22	89	5	878887680
22	228	4	878887810
22	732	4	878886710
22	4	5	878886571
22	127	5	878887869
22	62	4	878887925
22	250	5	878888251
22	50	5	878887765
22	209	4	878886518
22	526	4	878888026
22	174	5	878887765
22	385	4	878887869
22	792	4	878886647
22	68	4	878887925
23	588	4	884550021
23	530	4	874789279
23	100	5	874784557
23	652	4	874785926
23	283	4	874784575
23	856	4	874787288
23	433	5	874785233
23	418	4	874786037
23	7	4	874784385
23	386	4	874789001
23	203	4	874786746
23	224	5	874784638
23	185	4	874785756
23	230	4	874785809
23	79	4	874785957
23	432	4	884550048
23	91	4	884550049
23	250	4	874784338
23	174	4	874785652
23	134	4	874786098
23	19	4	874784466
23	211	4	874786512
23	131	4	884550021
23	55	4	874785624
23	8	4	874785474
23	479	5	874785728
23	194	4	874786016
23	96	4	874785551
23	541	4	876785720
23	694	4	884550049
23	713	4	874784337
23	216	4	874787204
23	153	4	874786438
23	171	5	874785809
23	522	4	874785447
23	367	4	874785957
23	195	4	874786993
23	56	4	874785233
23	59	4	874785526
23	89	5	874785582
23	116	5	874784466
23	181	4	874784337
23	603	4	874785448
23	919	5	874784440
23	173	5	874787587
24	180	5	875322847
24	69	5	875323051
24	176	5	875323595
24	729	5	875323475
24	421	5	875323712
24	8	5	875323002
24	582	4	875323368
24	11	5	875323100
24	41	5	875323594
24	173	5	875323474
24	237	4	875323002
24	357	5	875323100
24	200	5	875323440
24	79	4	875322796
24	12	5	875323711
24	92	5	875323241
24	98	5	875323401
24	71	5	875323833
24	402	4	875323308
24	655	5	875323915
24	223	5	875322727
24	7	4	875323676
24	1007	5	875322758
24	97	4	875323193
24	518	4	875323552
24	276	5	875322951
24	151	5	875322848
24	324	5	875322875
25	474	4	885852008
25	195	4	885852008
25	265	4	885853415
25	968	4	885852218
25	186	4	885852569
25	116	4	885853335
25	568	4	885852529
25	837	4	885852611
25	131	4	885852611
25	495	4	885852862
25	463	4	885852529
25	183	4	885852008
25	604	4	885852008
25	98	5	885853415
25	23	4	885852529
25	929	4	885852178
25	430	4	885852920
25	173	4	885852969
25	1	5	885853415
25	408	5	885852920
25	419	4	885852218
25	121	4	885853030
25	134	4	885852008
25	527	4	885852248
25	204	5	885853415
25	79	4	885852757
25	612	4	885852120
25	125	5	885852817
25	7	4	885853155
25	82	4	885852150
25	692	4	885852656
25	657	4	885852720
25	86	4	885852248
25	176	4	885852862
26	246	4	891351590
26	126	4	891371676
26	181	4	891386369
26	302	5	891386368
26	1012	4	891386369
26	50	4	891386368
26	313	5	891386368
26	751	4	891347477
26	515	4	891352940
26	936	4	891352136
26	282	4	891373086
26	288	4	891347477
27	515	4	891543009
27	100	5	891543129
27	9	4	891542942
27	1017	4	891542897
27	123	5	891543191
28	800	4	881961904
28	258	5	881955018
28	443	4	881961671
28	11	4	881956144
28	164	4	881960945
28	670	4	881961600
28	195	4	881957250
28	56	5	881957479
28	227	4	881961393
28	176	5	881956445
28	429	5	881960794
28	117	4	881957002
28	28	4	881956853
28	288	5	882826398
28	185	5	881957002
28	573	4	881961842
28	230	4	881961393
28	96	5	881957250
28	448	4	881961600
28	31	4	881956082
28	219	5	881961728
28	567	4	881961782
28	196	4	881956081
28	529	4	881957310
28	434	4	881961104
29	480	4	882821989
29	661	5	882821942
29	79	4	882821989
29	182	4	882821989
29	268	5	882820686
29	12	5	882821989
29	312	4	882821705
29	1019	4	882821989
29	180	4	882821989
29	306	4	882820730
29	657	4	882821942
29	303	4	882820686
30	259	4	875058280
30	304	4	875988548
30	172	4	875060742
30	892	4	884310496
30	174	5	885941156
30	315	4	885941412
30	321	4	875988547
30	313	5	885941156
30	257	4	885941257
30	161	4	875060883
30	164	4	875060217
30	135	5	885941156
30	780	4	875060217
30	69	5	885941156
30	319	4	875060217
31	875	4	881547938
31	319	4	881547788
31	299	4	881547814
31	136	5	881548030
31	262	5	881547766
31	271	4	881547854
31	811	4	881548053
31	153	4	881548110
31	519	4	881548053
31	1022	5	881547814
31	1019	5	881548082
31	611	4	881548111
31	192	4	881548054
32	248	4	883717816
32	313	4	883709840
32	405	4	883718008
32	298	5	883717581
32	268	5	883709797
32	7	4	883717766
32	628	4	883718121
32	50	4	883717521
32	181	4	883717628
33	678	4	891964306
33	260	4	891964306
33	348	4	891964404
33	323	4	891964373
33	271	4	891964166
33	329	4	891964326
33	288	4	891964066
33	300	4	891964131
34	286	5	888602513
34	1024	5	888602618
34	324	5	888602808
34	292	5	888602742
34	990	5	888602808
34	898	5	888602842
34	899	5	888603123
34	991	4	888602618
35	937	4	875459237
35	333	4	875459017
35	748	4	875458970
35	300	5	875458970
36	310	4	882157327
36	358	5	882157581
36	333	4	882157227
36	288	4	882157227
36	1026	5	882157581
36	878	5	882157581
36	261	5	882157581
37	550	4	880915902
37	27	4	880915942
37	127	4	880930071
37	92	4	880930072
37	174	5	880915810
37	566	4	880916010
37	50	5	880915838
37	96	4	880915810
37	385	4	880915902
37	405	4	880915565
37	172	4	880930072
37	833	4	880915565
37	230	4	880915942
37	210	4	880915810
37	7	4	880915528
37	233	4	880916046
37	226	5	880916010
37	62	5	880916070
38	742	5	892430001
38	84	5	892430937
38	70	5	892432424
38	97	5	892430369
38	402	5	892430539
38	588	5	892429225
38	1033	5	892432531
38	1035	5	892431907
38	247	5	892429460
38	313	5	892428216
38	1036	4	892433704
38	418	5	892431026
38	405	5	892432205
38	452	5	892434523
38	155	5	892432090
38	409	5	892433135
38	1031	5	892433801
38	78	5	892433062
38	144	5	892430369
38	501	5	892429801
38	288	5	892428188
38	326	5	892428688
38	294	5	892428584
38	1028	5	892432624
38	1016	5	892429542
38	35	5	892433801
38	451	5	892431727
38	673	5	892432062
38	433	5	892433771
38	1032	4	892432624
38	162	5	892431727
38	1037	4	892434283
38	768	5	892433062
38	627	5	892431586
38	678	5	892428658
38	447	5	892434430
38	420	5	892429347
39	270	4	891400609
39	269	4	891400188
39	748	5	891400704
39	294	4	891400609
39	288	5	891400704
39	302	5	891400188
39	319	4	891400094
40	294	4	889041671
40	337	4	889041523
40	305	4	889041430
40	896	4	889041402
40	321	4	889041523
40	242	4	889041330
41	188	4	890687571
41	516	5	890687242
41	430	5	890692860
41	168	5	890687304
41	357	4	890687175
41	238	5	890687472
41	56	4	890687472
41	96	4	890687019
41	152	4	890687326
41	180	5	890687019
41	969	4	890687438
41	173	4	890687549
41	156	4	890687304
41	514	4	890687042
41	50	5	890687066
41	191	4	890687473
41	205	4	890687353
41	135	4	890687473
42	479	4	881108147
42	216	5	881108147
42	95	5	881107220
42	230	5	881109148
42	77	5	881108684
42	866	4	881105972
42	1	5	881105633
42	371	4	881108760
42	1047	4	881106419
42	427	4	881107773
42	15	4	881105633
42	469	4	881109324
42	229	4	881108684
42	173	5	881107220
42	83	4	881108093
42	385	5	881108147
42	228	4	881107538
42	54	4	881108982
42	756	5	881106420
42	720	4	881109149
42	934	4	881106419
42	58	5	881108040
42	125	4	881105462
42	161	4	881108229
42	202	5	881107687
42	471	4	881105505
42	237	4	881105882
42	501	5	881108345
42	402	5	881108982
42	419	5	881107178
42	66	4	881108280
42	203	4	881107413
42	135	4	881109148
42	64	5	881106711
42	468	4	881108346
42	239	5	881108187
42	523	5	881107375
42	227	4	881109060
42	294	4	881105296
42	369	4	881105931
42	151	4	881110578
42	318	5	881107718
42	50	5	881107178
42	71	4	881108229
42	941	4	881109060
42	969	5	881107687
42	132	5	881107502
42	181	5	881107291
42	174	5	881106711
42	73	4	881108484
42	2	5	881109271
42	755	4	881108425
42	282	4	881105677
42	136	4	881107329
42	735	4	881108548
42	411	4	881106317
42	87	4	881107576
42	591	4	881110138
43	237	4	875975579
43	71	4	883955675
43	302	4	887731794
43	211	4	883955785
43	88	5	883955702
43	742	5	883955650
43	385	5	883955387
43	290	4	884029192
43	496	5	883955605
43	189	5	875981220
43	25	5	875975656
43	82	4	883955498
43	313	5	887076865
43	111	4	883955745
43	269	5	888177393
43	408	5	875975492
43	1035	4	883955745
43	97	5	883955293
43	231	4	883955995
43	196	4	875981190
43	479	4	875981365
43	140	4	883955110
43	133	4	875981483
43	86	4	883955020
43	735	4	875981275
43	778	5	883955363
43	172	4	883955135
43	660	4	883955859
43	79	4	875981335
43	9	4	875975656
43	276	4	883954876
43	312	4	883953502
43	588	4	883955745
43	482	4	875981421
43	969	5	875981159
43	28	4	875981452
43	301	5	875975135
43	174	4	875975687
43	12	5	883955048
43	491	4	883954997
43	747	4	883956169
43	294	5	875975061
43	168	4	875981159
43	248	4	875975237
43	8	4	875975717
43	418	4	883955387
43	69	4	875981421
43	699	4	883956040
43	367	4	883956494
43	121	4	883955907
43	625	4	883956146
43	258	5	875975028
43	729	4	883956387
43	354	4	891293957
43	222	4	883955547
43	124	4	891294050
43	169	5	875981128
43	70	4	883955048
43	546	4	875975613
43	208	5	883955547
43	257	4	875975276
43	100	4	875975656
43	127	4	875981304
43	102	4	875981483
43	845	5	883955547
43	4	4	875981421
43	274	5	883955441
43	144	4	883955415
43	73	4	883956099
43	143	4	883955247
43	731	4	875981190
43	202	5	875981190
43	591	5	875975656
44	591	4	878341315
44	200	4	878347633
