user_id,brand_id,,
19500,5254,,
19500,15162,,
19500,8261,,
19500,9975,,
19500,7902,,
19500,18072,,
19500,18072,,
19500,18353,,
19500,19466,,
19500,19466,,
19500,949,,
19500,28357,,
19500,28357,,
19500,25424,,
19500,25424,,
19500,25424,,
19500,27511,,
19500,27511,,
19500,27511,,
19500,5086,,
19500,5086,,
19500,5086,,
19500,5086,,
19500,5086,,
19500,5086,,
19500,8816,,
19500,18630,,
19500,22947,,
19500,19573,,
19500,12435,,
19500,7096,,
19500,7096,,
19500,7096,,
19500,7096,,
19500,7096,,
19500,7096,,
19500,7096,,
19500,7096,,
19500,7096,,
19500,5086,,
19500,7096,,
19500,7096,,
19500,7096,,
19500,7096,,
19500,7096,,
19500,7096,,
19500,7096,,
19500,7096,,
19500,7096,,
19500,7096,,
19500,13450,,
19500,18575,,
19500,18575,,
19500,4949,,
19500,6148,,
19500,6148,,
19500,11176,,
19500,11176,,
19500,11176,,
19500,11176,,
19500,25933,,
19500,25933,,
19500,25933,,
19500,25933,,
19500,25933,,
19500,25933,,
19500,25933,,
19500,21400,,
19500,7096,,
19500,2257,,
19500,6148,,
19500,11080,,
19500,11080,,
19500,11080,,
19500,11080,,
19500,11080,,
19500,11080,,
19500,11080,,
19500,11080,,
19500,11080,,
19500,11080,,
19500,11080,,
19500,11080,,
19500,11080,,
19500,11080,,
19500,11080,,
19500,11080,,
19500,11080,,
19500,11080,,
19500,11280,,
19500,19421,,
19500,19421,,
19500,19421,,
19500,19421,,
19500,19421,,
19500,19421,,
19500,19421,,
19500,28230,,
19500,18353,,
19500,20551,,
19500,20551,,
19500,20551,,
19500,20551,,
19500,20551,,
19500,20551,,
19500,20551,,
19500,20551,,
19500,20551,,
19500,20551,,
19500,5254,,
19500,10329,,
19500,20551,,
19500,7868,,
19500,16463,,
19500,16463,,
19500,3976,,
19500,16463,,
19500,10059,,
19500,14261,,
19500,17747,,
19500,17747,,
19500,17747,,
29750,12220,,
29750,12220,,
29750,12220,,
29750,12220,,
29750,12220,,
29750,12220,,
29750,12220,,
29750,12220,,
29750,12220,,
29750,12220,,
29750,12220,,
29750,12220,,
29750,12220,,
29750,12220,,
38250,22489,,
38250,22489,,
38250,22489,,
38250,554,,
38250,18834,,
38250,17087,,
38250,2689,,
38250,22489,,
38250,22489,,
38250,2610,,
38250,11080,,
38250,11080,,
38250,11080,,
38250,18730,,
38250,18730,,
38250,18730,,
38250,18730,,
38250,18730,,
38250,18730,,
38250,18730,,
38250,18730,,
38250,18730,,
38250,18730,,
38250,18730,,
38250,25260,,
38250,25260,,
38250,25260,,
38250,25260,,
38250,25260,,
38250,25260,,
38250,6096,,
38250,2610,,
38250,18730,,
38250,5721,,
38250,12271,,
38250,12271,,
38250,12271,,
38250,13118,,
38250,13118,,
38250,28008,,
38250,2610,,
38250,4959,,
38250,18730,,
38250,12512,,
38250,23623,,
38250,26852,,
38250,20078,,
38250,12259,,
38250,12259,,
38250,12259,,
38250,12259,,
38250,12259,,
38250,1228,,
38250,23214,,
38250,3740,,
38250,3740,,
38250,3740,,
38250,3740,,
38250,3740,,
38250,3740,,
38250,25424,,
38250,25424,,
38250,25260,,
38250,25260,,
38250,8719,,
38250,8719,,
38250,8717,,
38250,15934,,
38250,20300,,
38250,20300,,
38250,20300,,
38250,20300,,
38250,20300,,
38250,20300,,
38250,20300,,
38250,20300,,
38250,20300,,
38250,20300,,
38250,26852,,
38250,12259,,
38250,1228,,
38250,23214,,
38250,10840,,
38250,10840,,
38250,25424,,
38250,25424,,
38250,25424,,
38250,29203,,
38250,26852,,
38250,21681,,
38250,2694,,
38250,2694,,
38250,2694,,
38250,2694,,
38250,2694,,
38250,2694,,
38250,2694,,
38250,2694,,
38250,2694,,
38250,2694,,
38250,29022,,
38250,29022,,
38250,29022,,
38250,29022,,
38250,29022,,
38250,29022,,
38250,20529,,
38250,20529,,
38250,1969,,
38250,1969,,
38250,1969,,
38250,1969,,
38250,12990,,
38250,26225,,
38250,10840,,
38250,10840,,
38250,2470,,
38250,3740,,
38250,18312,,
38250,28008,,
38250,28008,,
38250,28008,,
38250,17458,,
38250,17458,,
38250,29022,,
38250,29022,,
38250,29022,,
38250,29022,,
38250,22260,,
38250,2257,,
38250,2257,,
38250,2257,,
38250,2257,,
38250,2257,,
38250,2257,,
38250,18730,,
38250,25222,,
38250,25222,,
38250,15446,,
38250,14272,,
38250,18397,,
38250,4411,,
38250,8358,,
38250,8358,,
38250,27683,,
38250,27683,,
38250,18730,,
38250,18730,,
38250,18730,,
38250,18730,,
38250,4411,,
38250,13118,,
38250,27625,,
38250,27625,,
38250,14265,,
38250,14265,,
38250,14265,,
38250,14265,,
38250,14265,,
38250,14265,,
38250,14265,,
38250,14265,,
38250,14265,,
38250,14265,,
38250,14265,,
38250,18805,,
38250,24855,,
38250,12271,,
38250,8358,,
38250,26852,,
38250,26852,,
38250,2694,,
38250,2694,,
38250,2694,,
38250,16395,,
38250,11857,,
38250,7096,,
38250,24541,,
38250,9657,,
38250,23262,,
38250,7096,,
38250,7096,,
38250,7096,,
38250,3647,,
38250,3647,,
38250,3647,,
38250,1969,,
38250,27625,,
38250,27625,,
38250,27625,,
38250,27625,,
38250,27625,,
38250,1188,,
38250,2610,,
38250,7096,,
38250,18730,,
38250,18730,,
38250,18730,,
38250,18730,,
38250,18730,,
38250,18730,,
38250,18730,,
38250,9657,,
38250,12331,,
38250,6337,,
38250,13118,,
38250,2504,,
38250,6591,,
38250,26357,,
38250,17590,,
38250,17590,,
38250,17590,,
38250,28727,,
38250,7654,,
38250,11080,,
38250,18730,,
38250,4685,,
38250,11176,,
38250,11176,,
38250,11176,,
38250,11176,,
38250,4949,,
38250,17590,,
38250,17590,,
38250,5845,,
38250,18024,,
38250,9111,,
38250,9111,,
38250,9111,,
38250,2504,,
38250,11176,,
38250,11176,,
38250,11176,,
38250,11176,,
38250,11176,,
38250,11176,,
38250,11176,,
38250,11176,,
38250,11176,,
38250,11176,,
38250,11176,,
38250,11176,,
38250,25982,,
38250,4949,,
38250,4949,,
38250,4949,,
38250,18835,,
38250,10329,,
38250,28181,,
38250,28181,,
38250,22991,,
38250,24196,,
38250,7096,,
38250,20874,,
38250,15138,,
38250,15138,,
38250,15138,,
38250,15138,,
38250,14585,,
38250,14585,,
38250,9512,,
38250,3553,,
38250,16655,,
38250,20361,,
38250,19458,,
38250,15138,,
38250,22567,,
38250,12512,,
38250,20958,,
38250,18483,,
38250,18483,,
38250,2898,,
38250,14580,,
38250,21865,,
38250,21865,,
38250,11018,,
38250,9111,,
38250,9111,,
38250,22759,,
38250,22759,,
38250,14161,,
38250,20874,,
38250,13264,,
38250,25222,,
38250,21862,,
38250,17959,,
38250,17959,,
38250,17959,,
38250,17959,,
38250,17959,,
38250,17959,,
38250,17959,,
38250,17959,,
38250,28082,,
38250,28082,,
38250,28082,,
38250,20626,,
38250,20626,,
38250,20626,,
38250,20626,,
38250,20626,,
38250,20626,,
38250,20626,,
38250,20626,,
38250,20626,,
38250,20626,,
38250,20626,,
38250,20626,,
38250,20626,,
38250,20626,,
38250,14265,,
38250,14265,,
38250,14265,,
38250,14265,,
38250,14265,,
38250,14265,,
38250,14265,,
38250,14265,,
38250,14265,,
38250,24886,,
38250,6767,,
38250,7071,,
38250,10282,,
38250,10282,,
38250,2233,,
38250,2233,,
38250,2898,,
38250,2898,,
38250,2898,,
38250,17747,,
38250,17747,,
38250,14265,,
38250,14265,,
38250,14265,,
38250,14265,,
38250,14265,,
38250,14265,,
38250,14150,,
38250,14150,,
38250,28008,,
38250,28008,,
38250,28008,,
38250,14265,,
38250,14265,,
38250,20979,,
38250,8662,,
38250,8662,,
38250,8662,,
38250,20721,,
38250,18649,,
38250,24627,,
38250,27426,,
38250,20228,,
38250,22489,,
38250,22489,,
38250,22489,,
38250,28719,,
38250,28719,,
38250,23529,,
38250,9823,,
38250,16723,,
38250,28719,,
38250,616,,
38250,27343,,
38250,27343,,
38250,27343,,
38250,22731,,
38250,22731,,
38250,22731,,
38250,9848,,
38250,28719,,
38250,28719,,
38250,28719,,
38250,28719,,
38250,22244,,
38250,22244,,
38250,22244,,
38250,11447,,
38250,11447,,
38250,11447,,
38250,11447,,
38250,11447,,
38250,11447,,
38250,17072,,
38250,6767,,
38250,10051,,
38250,10051,,
38250,10051,,
38250,10051,,
38250,10051,,
38250,10051,,
38250,10051,,
38250,10051,,
38250,10051,,
38250,11447,,
38250,11447,,
38250,11447,,
38250,11447,,
38250,11447,,
38250,11447,,
38250,11447,,
38250,10051,,
38250,10051,,
38250,14318,,
38250,14318,,
38250,28924,,
39750,1224,,
39750,17058,,
39750,17058,,
39750,16663,,
39750,16663,,
39750,16663,,
39750,24848,,
39750,19142,,
39750,5403,,
39750,4896,,
39750,4896,,
39750,4896,,
39750,4896,,
39750,27817,,
42000,4913,,
42000,6219,,
42000,9392,,
42000,17510,,
42000,25794,,
42000,25794,,
42000,10928,,
42000,28736,,
42000,4790,,
42000,12904,,
42000,12904,,
42000,12904,,
42000,6219,,
42000,6219,,
42000,6219,,
42000,28736,,
42000,22106,,
42000,9846,,
42000,1828,,
42000,1828,,
42000,2173,,
42000,2173,,
42000,24878,,
42000,7927,,
42000,7927,,
42000,29421,,
42000,22280,,
42000,22280,,
42000,22280,,
42000,9590,,
42000,18474,,
42000,28687,,
42000,239,,
42000,22804,,
42000,2273,,
42000,2273,,
42000,7172,,
42000,7172,,
42000,14248,,
42000,14248,,
42000,27659,,
42000,6363,,
42000,19913,,
42000,20015,,
42000,20015,,
42000,11499,,
42000,22358,,
42000,13472,,
42000,23748,,
42000,12837,,
42000,22471,,
42000,9842,,
42000,14661,,
42000,14661,,
42000,8118,,
42000,22446,,
42000,22446,,
42000,10597,,
42000,25386,,
42000,25386,,
42000,4743,,
42000,27050,,
42000,27050,,
42000,22113,,
42000,29203,,
42000,21684,,
42000,21684,,
42000,10133,,
42000,10133,,
42000,14545,,
42000,22880,,
42000,17287,,
42000,3105,,
42000,24616,,
42000,20154,,
42000,27161,,
42000,20595,,
42000,24616,,
42000,8890,,
42000,8890,,
42000,8890,,
42000,8890,,
42000,8890,,
42000,8890,,
42000,17390,,
42000,24383,,
42000,6065,,
42000,8890,,
42000,4254,,
42000,13404,,
42000,27096,,
42000,23656,,
42000,23656,,
42000,23656,,
42000,18024,,
42000,16286,,
42000,28180,,
42000,16286,,
42000,24258,,
42000,24258,,
42000,2971,,
42000,16845,,
42000,20761,,
42000,20154,,
42000,26801,,
42000,26801,,
42000,26801,,
42000,5411,,
42000,23656,,
42000,23656,,
42000,26605,,
42000,26605,,
42000,26605,,
42000,16722,,
42000,16319,,
42000,16319,,
42000,16319,,
42000,7248,,
42000,7248,,
42000,11687,,
42000,11687,,
42000,11687,,
42000,11687,,
42000,11687,,
42000,5157,,
42000,5157,,
42000,27739,,
42000,24598,,
42000,27739,,
42000,11578,,
42000,11578,,
42000,11578,,
42000,11578,,
42000,29384,,
42000,7856,,
42000,28481,,
42000,28481,,
42000,12329,,
42000,26963,,
42000,26963,,
42000,19973,,
42000,13390,,
42000,13390,,
42000,13390,,
42000,13390,,
42000,13390,,
42000,13390,,
42000,13390,,
42000,13390,,
42000,13390,,
42000,13390,,
42000,15988,,
42000,15988,,
42000,17445,,
42000,22239,,
42000,28736,,
42000,29528,,
42000,14493,,
42000,23284,,
42000,23284,,
42000,15202,,
42000,15202,,
42000,8210,,
42000,4254,,
42000,4254,,
42000,4254,,
42000,12738,,
42000,12738,,
42000,12738,,
42000,26459,,
42000,26459,,
42000,26459,,
42000,5557,,
42000,5557,,
42000,5557,,
42000,5557,,
42000,5557,,
42000,24669,,
42000,24669,,
42000,4571,,
42000,4960,,
42000,4960,,
42000,7975,,
42000,7975,,
42000,23895,,
42000,29528,,
42000,29528,,
42000,29528,,
42000,26728,,
42000,26728,,
42000,24098,,
42000,24098,,
42000,24098,,
42000,24098,,
42000,10479,,
42000,10479,,
42000,14446,,
42000,26144,,
42000,12285,,
42000,8721,,
42000,24275,,
42000,15177,,
42000,15089,,
42000,29528,,
42000,29528,,
42000,29528,,
42000,4078,,
42000,3592,,
42000,17445,,
42000,15538,,
42000,11609,,
42000,3592,,
42000,9829,,
42000,4209,,
42000,20297,,
42000,11120,,
42000,21283,,
42000,20979,,
42000,20979,,
42000,28616,,
42000,28616,,
42000,7511,,
42000,19668,,
42000,21758,,
42000,28180,,
42000,10848,,
42000,5475,,
42000,554,,
42000,19536,,
42000,21659,,
42000,21730,,
42000,21238,,
42000,19887,,
42000,19887,,
42000,5573,,
42000,20979,,
42000,23448,,
42000,28481,,
42000,28481,,
42000,28481,,
42000,21684,,
42000,13579,,
42000,21899,,
42000,7628,,
42000,679,,
42000,679,,
42000,27544,,
42000,25060,,
42000,4078,,
42000,4078,,
42000,17181,,
42000,21899,,
42000,20854,,
42000,21815,,
42000,29528,,
42000,28180,,
42000,28180,,
42000,28180,,
47000,1950,,
47000,1950,,
47000,1591,,
47000,18835,,
47000,18835,,
47000,18835,,
47000,26571,,
47000,21985,,
47000,20449,,
47000,5487,,
47000,2999,,
47000,4510,,
47000,5336,,
47000,2999,,
47000,8742,,
47000,13099,,
47000,13099,,
47000,20768,,
47000,15269,,
47000,3536,,
47000,3536,,
47000,16856,,
47000,1591,,
47000,4452,,
47000,23549,,
47000,23549,,
47000,23549,,
47000,23549,,
47000,23549,,
47000,16281,,
47000,15980,,
47000,162,,
47000,2835,,
47000,1591,,
47000,1545,,
64000,21788,,
64000,21110,,
64000,29155,,
64000,10500,,
64000,23656,,
64000,23656,,
64000,23656,,
64000,11080,,
64000,12394,,
64000,21110,,
64000,21110,,
64000,11080,,
64000,11080,,
64000,11080,,
64000,11080,,
64000,11080,,
64000,11080,,
64000,11080,,
64000,11080,,
64000,11080,,
64000,5087,,
64000,6621,,
64000,6621,,
64000,1379,,
64000,12394,,
64000,12394,,
64000,12394,,
64000,12394,,
64000,12394,,
64000,12394,,
64000,12394,,
64000,12394,,
64000,12394,,
64000,12394,,
64000,12394,,
64000,12394,,
64000,9633,,
64000,15138,,
64000,6154,,
64000,6805,,
64000,6805,,
64000,6805,,
64000,11670,,
64000,11670,,
64000,11670,,
64000,11670,,
64000,21865,,
64000,21865,,
64000,25856,,
64000,25856,,
64000,6341,,
64000,554,,
64000,554,,
64000,12283,,
64000,12283,,
64000,18895,,
64000,18895,,
64000,18895,,
64000,27514,,
64000,2869,,
64000,20565,,
64000,2455,,
64000,12132,,
64000,12132,,
64000,679,,
64000,23160,,
64000,19631,,
64000,2455,,
64000,2455,,
64000,22218,,
64000,9912,,
65500,16303,,
65500,4775,,
65500,28174,,
65500,6961,,
65500,12977,,
65500,17396,,
65500,24195,,
65500,16939,,
65500,19421,,
65500,19673,,
65500,19421,,
65500,19855,,
65500,19855,,
65500,19381,,
65500,24195,,
65500,15018,,
65500,21186,,
65500,28463,,
65500,29269,,
65500,15820,,
65500,24625,,
65500,18626,,
65500,23389,,
65500,6152,,
65500,29392,,
65500,4775,,
65500,5814,,
65500,23389,,
65500,19814,,
65500,18275,,
65500,18275,,
65500,18275,,
65500,19814,,
65500,11849,,
65500,24196,,
65500,24196,,
65500,24196,,
65500,24196,,
65500,24196,,
65500,3329,,
65500,23990,,
65500,6734,,
65500,5736,,
65500,7868,,
65500,4775,,
65500,15065,,
65500,5268,,
65500,23669,,
65500,2374,,
65500,26860,,
65500,3438,,
65500,3438,,
65500,3438,,
65500,8978,,
65500,24196,,
65500,24196,,
65500,15105,,
65500,4302,,
65500,4302,,
65500,4302,,
65500,4302,,
65500,4302,,
65500,14573,,
65500,21094,,
65500,3308,,
65500,24341,,
65500,7817,,
65500,24196,,
65500,22113,,
65500,21728,,
65500,25488,,
65500,4324,,
65500,6473,,
65500,3371,,
65500,7208,,
65500,18736,,
65500,18736,,
65500,18736,,
65500,24975,,
65500,17597,,
65500,18736,,
65500,3228,,
65500,28463,,
65500,7105,,
65500,7105,,
65500,7105,,
65500,25488,,
65500,18736,,
65500,7090,,
65500,27508,,
65500,3677,,
65500,19514,,
65500,22371,,
65500,7417,,
65500,18575,,
65500,14573,,
65500,9988,,
65500,29547,,
65500,23793,,
65500,18575,,
65500,6792,,
65500,29099,,
65500,29099,,
65500,29099,,
65500,29099,,
65500,29099,,
65500,29099,,
65500,29099,,
65500,29099,,
65500,29099,,
65500,29099,,
65500,29099,,
65500,29099,,
65500,29099,,
65500,29099,,
65500,29099,,
65500,29099,,
65500,29099,,
65500,12924,,
65500,25910,,
65500,25910,,
65500,25910,,
65500,8978,,
65500,17606,,
65500,17606,,
65500,9846,,
65500,18730,,
65500,18730,,
65500,18730,,
65500,29099,,
65500,18758,,
65500,8173,,
65500,2963,,
65500,25086,,
65500,27137,,
65500,27137,,
65500,29099,,
65500,29099,,
65500,29099,,
65500,29099,,
65500,29099,,
65500,29099,,
65500,29099,,
65500,29099,,
65500,29099,,
65500,29099,,
65500,29099,,
65500,29099,,
65500,29099,,
65500,29099,,
65500,29099,,
65500,29099,,
65500,21067,,
65500,25009,,
65500,23448,,
65500,22547,,
65500,2452,,
65500,2452,,
65500,2452,,
65500,5876,,
65500,17421,,
65500,20180,,
65500,20180,,
65500,20180,,
65500,20180,,
65500,25099,,
65500,29392,,
65500,14623,,
65500,14623,,
65500,14623,,
65500,14623,,
65500,14623,,
65500,14623,,
65500,14623,,
65500,14623,,
65500,14623,,
65500,14623,,
65500,14623,,
65500,14623,,
65500,14623,,
65500,14623,,
65500,130,,
65500,22547,,
65500,9079,,
65500,6152,,
65500,6152,,
65500,6152,,
65500,6152,,
65500,6152,,
65500,6152,,
65500,6152,,
65500,6152,,
65500,20180,,
65500,28463,,
65500,28463,,
65500,22147,,
65500,7061,,
65500,3586,,
65500,2198,,
65500,4316,,
65500,3719,,
65500,17034,,
65500,17034,,
65500,3228,,
65500,6621,,
65500,22533,,
65500,25494,,
65500,25494,,
65500,953,,
65500,18886,,
65500,18886,,
65500,11592,,
65500,26404,,
65500,26404,,
65500,29099,,
65500,29099,,
65500,29099,,
65500,29099,,
65500,23793,,
65500,27837,,
65500,27837,,
65500,20180,,
65500,3977,,
65500,3977,,
65500,11329,,
65500,22147,,
65500,22147,,
65500,5814,,
65500,5814,,
65500,5814,,
65500,23284,,
65500,11329,,
65500,13909,,
65500,25494,,
65500,7070,,
65500,7070,,
65500,5458,,
65500,23793,,
65500,23793,,
65500,11452,,
65500,8304,,
65500,13020,,
65500,10831,,
65500,25409,,
65500,7490,,
65500,13955,,
65500,16926,,
65500,28463,,
65500,28463,,
65500,28463,,
65500,28463,,
65500,28463,,
65500,28463,,
65500,28463,,
65500,27028,,
65500,10622,,
65500,27739,,
65500,18024,,
65500,20143,,
65500,28687,,
65500,28687,,
65500,28687,,
65500,28687,,
65500,28687,,
65500,28687,,
65500,28687,,
65500,28687,,
65500,27448,,
65500,5799,,
65500,13737,,
65500,20180,,
65500,14073,,
65500,15988,,
65500,10894,,
65500,9138,,
65500,9138,,
65500,24764,,
65500,29084,,
65500,6895,,
65500,24203,,
65500,24203,,
65500,6431,,
65500,21462,,
65500,26288,,
65500,4620,,
65500,24194,,
65500,17421,,
65500,9175,,
65500,5443,,
65500,5443,,
65500,5443,,
65500,5443,,
65500,5443,,
65500,5443,,
65500,5443,,
65500,5443,,
65500,5443,,
65500,5443,,
65500,5443,,
65500,5443,,
65500,5443,,
65500,2999,,
65500,2999,,
65500,2999,,
65500,2999,,
65500,2999,,
65500,2999,,
65500,2999,,
65500,2999,,
65500,5443,,
65500,5443,,
65500,5443,,
65500,5443,,
65500,5443,,
65500,14020,,
65500,9549,,
65500,9549,,
65500,9549,,
65500,22142,,
65500,23482,,
65500,10298,,
65500,9175,,
65500,1512,,
65500,21659,,
65500,15810,,
65500,11224,,
65500,28855,,
65500,20035,,
65500,7248,,
65500,4571,,
65500,2513,,
65500,25556,,
65500,290,,
65500,24986,,
65500,1512,,
65500,10232,,
65500,6190,,
65500,8637,,
65500,13853,,
65500,11280,,
65500,4571,,
65500,24194,,
65500,21533,,
65500,6092,,
65500,6092,,
65500,13574,,
65500,29099,,
65500,25488,,
65500,7743,,
65500,28230,,
65500,29099,,
65500,29099,,
65500,18801,,
65500,18801,,
65500,18801,,
65500,24457,,
65500,1778,,
65500,14930,,
65500,28855,,
65500,3677,,
65500,3677,,
65500,21840,,
65500,21840,,
65500,21840,,
65500,14623,,
65500,18917,,
65500,18990,,
65500,26737,,
65500,29202,,
65500,29202,,
65500,29202,,
65500,29113,,
65500,13853,,
65500,23928,,
65500,17297,,
65500,17297,,
65500,25341,,
65500,14014,,
65500,8824,,
65500,20484,,
65500,4254,,
65500,15639,,
65500,15639,,
65500,15639,,
65500,15639,,
65500,15639,,
65500,15639,,
65500,15639,,
65500,15639,,
65500,15639,,
65500,15639,,
65500,15639,,
65500,15639,,
65500,15639,,
65500,15639,,
65500,15639,,
65500,15639,,
65500,15639,,
65500,15639,,
65500,15639,,
65500,15639,,
65500,15639,,
65500,21758,,
65500,21758,,
65500,20425,,
65500,11280,,
65500,21758,,
65500,18843,,
65500,7743,,
65500,28855,,
65500,21206,,
65500,19245,,
65500,16021,,
65500,12285,,
65500,10584,,
65500,21758,,
65500,21758,,
65500,28124,,
65500,1415,,
65500,21078,,
65500,21078,,
65500,21078,,
65500,15018,,
65500,15018,,
65500,15018,,
65500,15018,,
65500,15018,,
65500,12560,,
65500,29465,,
65500,24430,,
65500,3042,,
65500,24764,,
65500,14493,,
65500,2693,,
65500,2693,,
65500,18843,,
65500,18843,,
65500,21078,,
65500,21672,,
65500,1563,,
65500,25092,,
65500,12055,,
65500,15639,,
65500,6050,,
65500,6050,,
65500,6050,,
65500,6050,,
65500,6050,,
69500,5077,,
69500,23242,,
69500,9284,,
69500,14294,,
69500,14294,,
69500,19673,,
69500,19673,,
69500,19673,,
69500,6596,,
69500,6596,,
69500,6596,,
69500,6596,,
69500,6596,,
69500,6596,,
69500,6596,,
69500,6596,,
69500,19673,,
69500,5077,,
69500,5077,,
69500,5077,,
69500,5077,,
69500,5077,,
69500,6908,,
69500,2257,,
69500,18730,,
69500,9838,,
69500,5077,,
69500,6596,,
69500,28410,,
69500,17119,,
69500,5077,,
69500,17372,,
69500,9829,,
69500,679,,
69500,21091,,
69500,20449,,
69500,21091,,
69500,4691,,
69500,4691,,
69500,4691,,
69500,28889,,
69500,17606,,
69500,18730,,
69500,23031,,
69500,2240,,
69500,2240,,
69500,2240,,
69500,2240,,
69500,23143,,
69500,23143,,
69500,22547,,
69500,18805,,
69500,18805,,
69500,18805,,
69500,18805,,
69500,18805,,
69500,18805,,
69500,29322,,
69500,29322,,
69500,6007,,
69500,27927,,
69500,2257,,
69500,2257,,
69500,1917,,
69500,1917,,
69500,1917,,
69500,1739,,
69500,18024,,
69500,23669,,
69500,21796,,
69500,15584,,
69500,13274,,
69500,13274,,
69500,26605,,
69500,24542,,
69500,24542,,
69500,2000,,
69500,2000,,
69500,26737,,
69500,2605,,
69500,2605,,
69500,1966,,
69500,20661,,
69500,2929,,
69500,2929,,
69500,2929,,
69500,2929,,
69500,2929,,
69500,2929,,
69500,2929,,
69500,2929,,
69500,2929,,
69500,2929,,
69500,2929,,
69500,26394,,
69500,26394,,
69500,28621,,
69500,18196,,
69500,11196,,
69500,12394,,
69500,12394,,
69500,12394,,
69500,12394,,
69500,12394,,
69500,6352,,
69500,6352,,
69500,6352,,
69500,6352,,
69500,6352,,
69500,6352,,
69500,6908,,
69500,143,,
69500,2929,,
69500,2669,,
69500,2410,,
69500,3438,,
69500,25346,,
69500,25346,,
69500,25346,,
69500,25346,,
69500,5254,,
69500,14226,,
69500,23251,,
69500,18630,,
69500,3438,,
69500,17470,,
69500,17470,,
69500,17470,,
69500,17470,,
69500,17470,,
69500,9549,,
69500,9549,,
69500,9549,,
69500,9549,,
69500,9549,,
69500,22280,,
69500,22280,,
69500,22280,,
69500,22280,,
69500,22280,,
69500,22280,,
69500,5310,,
69500,5310,,
69500,11328,,
69500,1717,,
69500,24486,,
69500,24486,,
69500,24486,,
69500,22947,,
69500,22947,,
69500,22947,,
69500,22947,,
69500,22947,,
69500,22947,,
69500,22947,,
69500,22947,,
69500,22947,,
69500,22947,,
69500,28410,,
69500,28410,,
69500,28410,,
69500,6929,,
69500,6929,,
69500,6929,,
69500,28135,,
69500,28135,,
69500,28135,,
69500,28135,,
69500,28135,,
69500,8943,,
69500,9450,,
69500,29330,,
69500,16110,,
69500,16110,,
69500,16110,,
69500,16110,,
69500,5132,,
69500,17394,,
69500,6701,,
69500,6701,,
69500,6701,,
69500,6701,,
69500,6701,,
69500,15507,,
69500,15507,,
69500,15507,,
69500,15507,,
69500,12220,,
